error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
subject_verb_dis,2151,梅特提出的从帕丁顿延伸到南肯辛顿，向东从穆尔盖特延伸到陶尔希尔再到南部的建议在 1864 年 7 月 29 日得到采纳并获得皇家批准。,Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.,Mette's proposal to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south was adopted and given royal approval on 29 July 1864.,Proposals from the Met to extend south from Paddington to South Kensington and east from Moorgate to Tower Hill were accepted and received royal assent on 29 July 1864.,Suggestions from met to extend from Paddington to South Kensington and East from Moorgate to tower hill to the South was accepted on 29 July 1864 and received the Royal approval.,Mette's proposal to extend from Paddington to South Kensington and East from Moorgate to tower hill to the South were adopted and given Royal approval on 29 July 1864.
subject_verb_dis,299,工作室于 2008 年开业，由马丁·皮尔彻设计，由总工程师扎克·汉考克监建。,"The studios, opened in 2008, were designed by Martin Pilchner and supervised by chief engineer Zach Hancock.","Opened in 2008, the studio was designed by Martin Pilcher and overseen by chief engineer Zach Hancock.","Opened in 2008, the studios were designed by Martin Pilchner and are overseen by chief engineer Zach Hancock.","The studios, opened in 2008, was designed by Martin Pilchner and supervised by chief engineer Zach Hancock.","Opened in 2008, the studio were designed by Martin Pilcher and Overseen by chief engineer Zach Hancock."
subject_verb_dis,3595,教区教堂建于 1591 年，但随着 18 世纪天主教徒的涌入，形成了一个天主教徒聚集区。,"A parish church was established in 1591, however with an influx of Catholics in the 18th century, a Catholic majority was built.","The parish church was built in 1591, but with the influx of Catholics in the 18th century, a Catholic enclave was formed.","A parish church was founded in 1591, but with an influx of Catholics in the 18th century a Catholic majority was established.","A parish church were established in 1591, however with an influx of Catholics in the 18th century, a Catholic majority were built.","The parish church were built in 1591, but with the influx of Catholics in the 18th century, a Catholic enclave were formed."
subject_verb_dis,379,小舌挤喉音是一种辅音，在一些口语中使用。在国际音标表中代表这个音的符号是。,"The uvular ejective is a type of consonantal sound, used in some spoken languages. The symbol in the International Phonetic Alphabet that represents this sound is.",The uvula squeezing is a consonant used in some spoken languages. The symbol representing this sound in the International Phonetic Alphabet is .,"The uvular ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents that sound.","The Uvular Ejective are a type of consonantal sound, used in some spoken languages . The symbol in the International phonetic alphabet that represents this sound are.",The Uvula squeezing are a consonant used in some spoken languages . The symbol representing this sound in the International phonetic alphabet are.
subject_verb_dis,6282,Schüptitz 的站点在 2011 年停止使用，在市民抗议后于 2012 年恢复使用。,"After the stop in Schüptitz had been discontinued in 2011, it was restored after citizens protests in 2012.",The Schüptitz site was taken out of service in 2011 and reopened in 2012 following a public protest.,"After the stop in Schüptitz had been discontinued in 2011, it was restored after civil protests in 2012.","After the stop in Schüptitz had been discontinued in 2011, it were restored after citizens protests in 2012.",The Schüptitz site were taken out of service in 2011 and reopened in 2012 following a public protest.
subject_verb_dis,1560,科罗拉多雪崩队 2008-2009 赛季是该职业运动队的第 37 个赛季，也是国家冰球联盟的第 30 个赛季和作为科罗拉多雪崩队的第 14 个赛季。,"The 2008 -- 09 Colorado Avalanche season was the franchise's 37th season, 30th in the National Hockey League, and 14th as the Colorado Avalanche.","The Colorado Avalanche's 2008-2009 season was the professional sports team's 37th season, the National Hockey League's 30th season, and the Colorado Avalanche's 14th season.","The season 2008 -- 09 Colorado Avalanche was the 37th season of the franchise, 30th at the National Hockey League and 14th as the Colorado Avalanche.","The 2008--09 Colorado avalanche season were the franchise's 37th season, 30th in the National hockey League, and 14th as the Colorado avalanche.","The Colorado avalanche's 2008 - 2009 season were the professional sports team's 37th season, the National hockey League's 30th season, and the Colorado avalanche's 14th season."
subject_verb_dis,1379,运河街在 1790 年开放，该街道于 1870 年左右被命名为牛津运河。,The Canal Street was opened in 1790 and the street was named Oxford Canal around 1870.,"Opened in 1790, Canal Street was named Oxford Canal around 1870.",Canal Street was opened in 1790 and the street was named after the 1870 Oxford Canal.,The Canal street were opened in 1790 and the street were named Oxford Canal around 1870.,"Opened in 1790, Canal street were named Oxford Canal around 1870."
subject_verb_dis,3016,2017 年 7 月，埃尔默·麦柯迪成为内特·迪梅奥主持的“记忆宫殿”的单集主题。,"In July 2017, Elmer McCurdy was the theme of an episode of ``The Memory Palace ''with Nate DiMeo.","In July 2017, Elmer McCurdy was the subject of a single episode of ""Memory Palace"" hosted by Nate DiMeo.","In July 2017, Elmer McCurdy was the subject of an episode of ``The Memory Palace ''with Nate DiMeo.","In July 2017, Elmer Mccurdy were the theme of an episode of ` ` the memory Palace ""with Nate Dimeo.","In July 2017, Elmer Mccurdy were the subject of a single episode of ""memory Palace ""hosted by Nate Dimeo."
subject_verb_dis,862,在这一季的前几集中，他与尼克、杰里米、麦克雷和霍华德都是“搬家公司”联盟的成员。,"Early in the season, he was part of the ``Moving Company ''alliance, along with Nick, Jeremy, McCrae, and Howard.","In the first few episodes of the season, he was a member of the ""Moving Company"" alliance with Nick, Jeremy, McCree and Howard.","Together with Nick, Jeremy, McCrae and Howard he was part of the ``Moving Company ''Alliance early in the season.","Early in the season, he were part of the ` ` moving company ""alliance, along with Nick, Jeremy, McCrae, and Howard.","In the first few episodes of the season, he were a member of the ""moving company ""alliance with Nick, Jeremy, Mccree and Howard."
subject_verb_dis,3776,墨尔本艾伯特公园湖还举办了姐妹活动，赞助商为澳大利亚墨尔本福克斯电台。,"A sister event was held at Albert Park Lake in Melbourne and was sponsored by Fox FM (Melbourne, Australia).","A sister event was also held at Albert Park Lake in Melbourne, sponsored by Fox Radio Melbourne, Australia.","A sister event was held at Albert Park Lake in Melbourne and sponsored by Fox FM (Melbourne, Australia).","A sister event were held at Albert park Lake in Melbourne and were sponsored by Fox FM (Melbourne, Australia).","A sister event were also held at Albert park Lake in Melbourne, sponsored by Fox radio Melbourne, Australia."
subject_verb_dis,453,具有 WVGA 级显示分辨率的手机已十分常见 此处是带有原生显示的手机清单。,Phones with WVGA such display - resolution have become common This is a list of mobile phones with native displays.,Phones with WVGA-class display resolutions are quite common Here is a list of phones with native displays.,Mobile phones with WVGA such display resolution have become common. This is a list of phones that have native displays.,Phones with Wvga such display - resolution has become common this are a list of mobile phones with native displays.,Phones with Wvga - class display resolutions is quite common here are a list of phones with native displays.
subject_verb_dis,1080,叠氮化银仍然很少使用，但有时是因为其价格高昂。,"Silver azide is still used very rarely, but sometimes due to its high price.","Silver azide is still rarely used, but sometimes because of its high price.","Silver Azid is sometimes still used, but very rarely due to its high price.","Silver Azide are still used very rarely, but sometimes due to its high price.","Silver Azide are still rarely used, but sometimes because of its high price."
